":ID",":LABEL","description","rule_reference","date"
"VIOL_3123","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3124","Violation","ex_parte","",""
"VIOL_3125","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3126","Violation","ex_parte","",""
"VIOL_3127","Violation","ex_parte","",""
"VIOL_3128","Violation","ex_parte","",""
"VIOL_3129","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3130","Violation","ex_parte","",""
"VIOL_3131","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3132","Violation","ex_parte","",""
"VIOL_3133","Violation","ex_parte","",""
"VIOL_3134","Violation","ex_parte","",""
"VIOL_3135","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3136","Violation","ex_parte","",""
"VIOL_3137","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3138","Violation","ex_parte","",""
"VIOL_3139","Violation","ex_parte","",""
"VIOL_3140","Violation","ex_parte","",""
"VIOL_3141","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3142","Violation","ex_parte","",""
"VIOL_3143","Violation","ex_parte","",""
"VIOL_3144","Violation","ex_parte","MCR 3.207",""
"VIOL_3145","Violation","ex_parte","",""
"VIOL_3146","Violation","ex_parte","",""
"VIOL_3147","Violation","ex_parte","",""
"VIOL_3148","Violation","ex_parte","MCR 3.207",""
"VIOL_3149","Violation","ex_parte","",""
"VIOL_3150","Violation","ex_parte","",""
"VIOL_3151","Violation","ex_parte","",""
"VIOL_3152","Violation","ex_parte","MCR 3.207",""
"VIOL_3153","Violation","ex_parte","",""
"VIOL_3154","Violation","ex_parte","",""
"VIOL_3155","Violation","ex_parte","",""
"VIOL_3156","Violation","ex_parte","MCR 3.207",""
"VIOL_3157","Violation","ex_parte","",""
"VIOL_3158","Violation","ex_parte","",""
"VIOL_3159","Violation","ex_parte","MCR 3.705",""
"VIOL_3160","Violation","ex_parte","",""
"VIOL_3161","Violation","ex_parte","MCR 3.705",""
"VIOL_3162","Violation","ex_parte","",""
"VIOL_3163","Violation","ex_parte","MCR 3.705",""
"VIOL_3164","Violation","ex_parte","",""
"VIOL_3165","Violation","ex_parte","MCR 3.705",""
"VIOL_3166","Violation","ex_parte","",""
"VIOL_3167","Violation","ex_parte","MCR 3.705",""
"VIOL_3168","Violation","ex_parte","",""
"VIOL_3169","Violation","ex_parte","MCR 3.705",""
"VIOL_3170","Violation","ex_parte","",""
"VIOL_3171","Violation","ex_parte","MCR 3.705",""
"VIOL_3172","Violation","ex_parte","",""
"VIOL_3173","Violation","ex_parte","MCR 3.705",""
"VIOL_3174","Violation","ex_parte","MCR 3.705",""
"VIOL_3175","Violation","ex_parte","",""
"VIOL_3176","Violation","ex_parte","MCR 3.705",""
"VIOL_3177","Violation","ex_parte","MCR 3.705",""
"VIOL_3178","Violation","ex_parte","",""
"VIOL_3179","Violation","ex_parte","MCR 3.705",""
"VIOL_3180","Violation","ex_parte","MCR 3.705",""
"VIOL_3181","Violation","ex_parte","",""
"VIOL_3182","Violation","ex_parte","MCR 3.705",""
"VIOL_3183","Violation","ex_parte","MCR 3.705",""
"VIOL_3184","Violation","ex_parte","",""
"VIOL_3185","Violation","ex_parte","MCR 3.705",""
"VIOL_3186","Violation","ex_parte","MCR 3.705",""
"VIOL_3187","Violation","ex_parte","",""
"VIOL_3188","Violation","ex_parte","MCR 3.705",""
"VIOL_3189","Violation","ex_parte","MCR 3.705",""
"VIOL_3190","Violation","ex_parte","",""
"VIOL_3191","Violation","ex_parte","MCR 3.705",""
"VIOL_3192","Violation","ex_parte","MCR 3.705",""
"VIOL_3193","Violation","ex_parte","",""
"VIOL_3194","Violation","ex_parte","MCR 3.705",""
"VIOL_3195","Violation","ex_parte","",""
"VIOL_3196","Violation","ex_parte","",""
"VIOL_3197","Violation","ex_parte","",""
"VIOL_3198","Violation","ex_parte","MCR 3.207(B)",""
"VIOL_3199","Violation","ex_parte","MCR 3.207",""
"VIOL_3200","Violation","ex_parte","",""
"VIOL_3201","Violation","ex_parte","","2024-04-26"
"VIOL_3202","Violation","ex_parte","","2024-04-26"
"VIOL_3203","Violation","bias","",""
"VIOL_3204","Violation","bias","MCR 2.003",""
"VIOL_3205","Violation","bias","MCR 2.003",""
"VIOL_3206","Violation","bias","",""
"VIOL_3207","Violation","bias","",""
"VIOL_3208","Violation","bias","",""
"VIOL_3209","Violation","bias","",""
"VIOL_3210","Violation","ex_parte","","2025-05-01"
"VIOL_3211","Violation","ex_parte","","2025-03-10"
"VIOL_3212","Violation","bias","",""
"VIOL_3213","Violation","ex_parte","",""
"VIOL_3214","Violation","ex_parte","",""
"VIOL_3215","Violation","bias","",""
"VIOL_3216","Violation","ex_parte","",""
"VIOL_3217","Violation","ex_parte","",""
"VIOL_3218","Violation","bias","",""
"VIOL_3219","Violation","ex_parte","",""
"VIOL_3220","Violation","ex_parte","",""
"VIOL_3221","Violation","bias","",""
"VIOL_3222","Violation","ex_parte","",""
"VIOL_3223","Violation","ex_parte","",""
"VIOL_3224","Violation","ex_parte","","2024-04-26"
"VIOL_3225","Violation","ex_parte","","2024-04-26"
"VIOL_3226","Violation","ex_parte","","2024-04-26"
"VIOL_3227","Violation","ex_parte","","2024-04-26"
"VIOL_3228","Violation","ex_parte","",""
"VIOL_3229","Violation","ex_parte","",""
"VIOL_3230","Violation","ex_parte","",""
"VIOL_3231","Violation","ex_parte","",""
"VIOL_3232","Violation","bias","",""
"VIOL_3233","Violation","ex_parte","",""
"VIOL_3234","Violation","ex_parte","",""
"VIOL_3235","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3236","Violation","ex_parte","",""
"VIOL_3237","Violation","ex_parte","",""
"VIOL_3238","Violation","ex_parte","",""
"VIOL_3239","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3240","Violation","ex_parte","",""
"VIOL_3241","Violation","ex_parte","",""
"VIOL_3242","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3243","Violation","ex_parte","",""
"VIOL_3244","Violation","ex_parte","",""
"VIOL_3245","Violation","ex_parte","",""
"VIOL_3246","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3247","Violation","ex_parte","",""
"VIOL_3248","Violation","ex_parte","",""
"VIOL_3249","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3250","Violation","ex_parte","",""
"VIOL_3251","Violation","ex_parte","",""
"VIOL_3252","Violation","ex_parte","",""
"VIOL_3253","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3254","Violation","ex_parte","",""
"VIOL_3255","Violation","ex_parte","",""
"VIOL_3256","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3257","Violation","ex_parte","",""
"VIOL_3258","Violation","ex_parte","",""
"VIOL_3259","Violation","ex_parte","",""
"VIOL_3260","Violation","ex_parte","MCR 2.517(A)",""
"VIOL_3261","Violation","ex_parte","MCR 2.119(C)",""
"VIOL_3262","Violation","unclassified","",""
"VIOL_3263","Violation","ex_parte","MCR 2.119(C)",""
"VIOL_3264","Violation","unclassified","",""
"VIOL_3265","Violation","bias","",""
"VIOL_3266","Violation","bias","",""
"VIOL_3267","Violation","ex_parte","",""
"VIOL_3268","Violation","ex_parte","",""
"VIOL_3269","Violation","bias","",""
"VIOL_3270","Violation","bias","",""
"VIOL_3271","Violation","ex_parte","",""
"VIOL_3272","Violation","ex_parte","",""
"VIOL_3273","Violation","bias","",""
"VIOL_3274","Violation","bias","",""
"VIOL_3275","Violation","ex_parte","",""
"VIOL_3276","Violation","ex_parte","",""
"VIOL_3277","Violation","bias","",""
"VIOL_3278","Violation","bias","",""
"VIOL_3279","Violation","ex_parte","",""
"VIOL_3280","Violation","ex_parte","",""
"VIOL_3281","Violation","ex_parte","",""
"VIOL_3282","Violation","ex_parte","","2025-02-15"
"VIOL_3283","Violation","ex_parte","",""
"VIOL_3284","Violation","bias","",""
"VIOL_3285","Violation","ex_parte","","2025-02-15"
"VIOL_3286","Violation","ex_parte","",""
"VIOL_3287","Violation","bias","",""
"VIOL_3288","Violation","ex_parte","",""
"VIOL_3289","Violation","ex_parte","",""
"VIOL_3290","Violation","ex_parte","",""
"VIOL_3291","Violation","ex_parte","",""
"VIOL_3292","Violation","ex_parte","",""
"VIOL_3293","Violation","ex_parte","",""
"VIOL_3294","Violation","bias","MCR 2.003",""
"VIOL_3295","Violation","ex_parte","",""
"VIOL_3296","Violation","ex_parte","",""
"VIOL_3297","Violation","bias","MCR 2.003",""
"VIOL_3298","Violation","ex_parte","",""
"VIOL_3299","Violation","ex_parte","",""
"VIOL_3300","Violation","bias","MCR 2.003",""
"VIOL_3301","Violation","ex_parte","",""
"VIOL_3302","Violation","ex_parte","",""
"VIOL_3303","Violation","bias","MCR 2.003",""
"VIOL_3304","Violation","ex_parte","",""
"VIOL_3305","Violation","ex_parte","",""
"VIOL_3306","Violation","bias","MCR 2.003",""
"VIOL_3307","Violation","ex_parte","",""
"VIOL_3308","Violation","ex_parte","",""
"VIOL_3309","Violation","bias","MCR 2.003",""
"VIOL_3310","Violation","ex_parte","",""
"VIOL_3311","Violation","ex_parte","",""
"VIOL_3312","Violation","bias","MCR 2.003",""
"VIOL_3313","Violation","ex_parte","",""
"VIOL_3314","Violation","ex_parte","",""
"VIOL_3315","Violation","bias","MCR 2.003",""
"VIOL_3316","Violation","ex_parte","","2025-01-13"
"VIOL_3317","Violation","ex_parte","",""
"VIOL_3318","Violation","bias","MCR 2.003",""
"VIOL_3319","Violation","ex_parte","","2025-01-13"
"VIOL_3320","Violation","ex_parte","",""
"VIOL_3321","Violation","bias","MCR 2.003",""
"VIOL_3322","Violation","ex_parte","","2025-01-13"
"VIOL_3323","Violation","ex_parte","",""
"VIOL_3324","Violation","bias","MCR 2.003",""
"VIOL_3325","Violation","ex_parte","","2025-01-13"
"VIOL_3326","Violation","ex_parte","",""
"VIOL_3327","Violation","bias","MCR 2.003",""
"VIOL_3328","Violation","ex_parte","",""
"VIOL_3329","Violation","ex_parte","",""
"VIOL_3330","Violation","ex_parte","",""
"VIOL_3331","Violation","ex_parte","",""
"VIOL_3332","Violation","ex_parte","",""
"VIOL_3333","Violation","ex_parte","",""
"VIOL_3334","Violation","ex_parte","",""
"VIOL_3335","Violation","ex_parte","",""
"VIOL_3336","Violation","unclassified","",""
"VIOL_3337","Violation","ex_parte","","2025-08-07"
"VIOL_3338","Violation","ex_parte","","2025-08-07"
"VIOL_3339","Violation","ex_parte","",""
"VIOL_3340","Violation","ex_parte","",""
"VIOL_3341","Violation","ex_parte","","2025-10-08"
"VIOL_3342","Violation","ex_parte","","2025-10-08"
"VIOL_3343","Violation","bias","","2023-11-12"
"VIOL_3344","Violation","ex_parte","",""
"VIOL_3345","Violation","ex_parte","","2025-08-07"
"VIOL_3346","Violation","ex_parte","","2025-08-07"
"VIOL_3347","Violation","ex_parte","",""
"VIOL_3348","Violation","ex_parte","",""
"VIOL_3349","Violation","ex_parte","","2025-10-08"
"VIOL_3350","Violation","ex_parte","","2025-10-08"
"VIOL_3351","Violation","bias","","2023-11-12"
"VIOL_3352","Violation","ex_parte","",""
"VIOL_3353","Violation","ex_parte","","2024-07-16"
"VIOL_3354","Violation","ex_parte","","2024-01-15"
"VIOL_3355","Violation","ex_parte","",""
"VIOL_3356","Violation","ex_parte","","2024-07-16"
"VIOL_3357","Violation","ex_parte","","2024-01-15"
"VIOL_3358","Violation","ex_parte","",""
"VIOL_3359","Violation","ex_parte","",""
"VIOL_3360","Violation","ex_parte","MCR 3.207",""
"VIOL_3361","Violation","improper_procedure","MCR 3.211",""
"VIOL_3362","Violation","ex_parte","MCR 3.207",""
"VIOL_3363","Violation","improper_procedure","MCR 3.211",""
"VIOL_3364","Violation","bias","MCR 9.200",""
"VIOL_3365","Violation","bias","MCR 9.200",""
"VIOL_3366","Violation","bias","MCR 9.200",""
"VIOL_3367","Violation","bias","",""
"VIOL_3368","Violation","bias","",""
"VIOL_3369","Violation","bias","",""
"VIOL_3370","Violation","bias","",""
"VIOL_3371","Violation","bias","",""
"VIOL_3372","Violation","bias","",""
"VIOL_3373","Violation","bias","",""
"VIOL_3374","Violation","bias","",""
"VIOL_3375","Violation","bias","",""
"VIOL_3376","Violation","bias","",""
"VIOL_3377","Violation","ex_parte","","2021-02-28"
"VIOL_3378","Violation","ex_parte","",""
"VIOL_3379","Violation","ex_parte","","2021-02-28"
"VIOL_3380","Violation","ex_parte","",""
"VIOL_3381","Violation","ex_parte","","2021-02-28"
"VIOL_3382","Violation","ex_parte","",""
"VIOL_3383","Violation","bias","",""
"VIOL_3384","Violation","bias","",""
"VIOL_3385","Violation","bias","",""
"VIOL_3386","Violation","ex_parte","","2024-06-05"
"VIOL_3387","Violation","ex_parte","","2024-04-29"
"VIOL_3388","Violation","unclassified","","2025-04-25"
"VIOL_3389","Violation","ex_parte","","2025-08-06"
"VIOL_3390","Violation","ex_parte","","2025-08-06"
"VIOL_3391","Violation","ex_parte","",""
"VIOL_3392","Violation","ex_parte","","2025-08-06"
"VIOL_3393","Violation","ex_parte","","2025-08-06"
"VIOL_3394","Violation","ex_parte","","2025-08-06"
"VIOL_3395","Violation","ex_parte","","2025-08-08"
"VIOL_3396","Violation","bias","","2026-01-01"
"VIOL_3397","Violation","ex_parte","",""
"VIOL_3398","Violation","unclassified","",""
"VIOL_3399","Violation","bias","","2026-01-01"
"VIOL_3400","Violation","ex_parte","",""
"VIOL_3401","Violation","unclassified","",""
"VIOL_3402","Violation","ex_parte","",""
"VIOL_3403","Violation","ex_parte","",""
"VIOL_3404","Violation","ex_parte","",""
"VIOL_3405","Violation","ex_parte","",""
"VIOL_3406","Violation","ex_parte","",""
"VIOL_3407","Violation","ex_parte","",""
"VIOL_3408","Violation","ex_parte","",""
"VIOL_3409","Violation","ex_parte","",""
"VIOL_3410","Violation","ex_parte","",""
"VIOL_3411","Violation","ex_parte","",""
"VIOL_3412","Violation","ex_parte","",""
"VIOL_3413","Violation","ex_parte","",""
"VIOL_3414","Violation","ex_parte","",""
"VIOL_3415","Violation","ex_parte","",""
"VIOL_3416","Violation","ex_parte","","2025-11-26"
"VIOL_3417","Violation","ex_parte","",""
"VIOL_3418","Violation","bias","",""
"VIOL_3419","Violation","canon_violation","",""
"VIOL_3420","Violation","canon_violation","",""
"VIOL_3421","Violation","canon_violation","",""
"VIOL_3422","Violation","canon_violation","",""
"VIOL_3423","Violation","canon_violation","",""
"VIOL_3424","Violation","canon_violation","",""
"VIOL_3425","Violation","canon_violation","",""
"VIOL_3426","Violation","canon_violation","",""
"VIOL_3427","Violation","canon_violation","",""
"VIOL_3428","Violation","canon_violation","",""
"VIOL_3429","Violation","canon_violation","",""
"VIOL_3430","Violation","canon_violation","",""
"VIOL_3431","Violation","canon_violation","",""
"VIOL_3432","Violation","canon_violation","",""
"VIOL_3433","Violation","ex_parte","","2021-02-28"
"VIOL_3434","Violation","ex_parte","",""
"VIOL_3435","Violation","ex_parte","",""
"VIOL_3436","Violation","ex_parte","","2021-02-28"
"VIOL_3437","Violation","ex_parte","",""
"VIOL_3438","Violation","ex_parte","",""
"VIOL_3439","Violation","ex_parte","","2021-02-28"
"VIOL_3440","Violation","ex_parte","",""
"VIOL_3441","Violation","ex_parte","",""
"VIOL_3442","Violation","bias","",""
"VIOL_3443","Violation","bias","",""
"VIOL_3444","Violation","bias","",""
"VIOL_3445","Violation","bias","MCR 2.003",""
"VIOL_3446","Violation","bias","MCR 2.003",""
"VIOL_3447","Violation","unclassified","","2026-02-09"
"VIOL_3448","Violation","ex_parte","",""
"VIOL_3449","Violation","ex_parte","",""
"VIOL_3450","Violation","ex_parte","",""
"VIOL_3451","Violation","ex_parte","",""
"VIOL_3452","Violation","ex_parte","","2023-03-26"
"VIOL_3453","Violation","ex_parte","","2023-03-26"
"VIOL_3454","Violation","unclassified","","2026-02-09"
"VIOL_3455","Violation","ex_parte","",""
"VIOL_3456","Violation","ex_parte","",""
"VIOL_3457","Violation","ex_parte","",""
"VIOL_3458","Violation","ex_parte","",""
"VIOL_3459","Violation","ex_parte","","2023-03-26"
"VIOL_3460","Violation","ex_parte","","2023-03-26"
"VIOL_3461","Violation","unclassified","","2026-02-09"
"VIOL_3462","Violation","ex_parte","",""
"VIOL_3463","Violation","ex_parte","",""
"VIOL_3464","Violation","ex_parte","",""
"VIOL_3465","Violation","ex_parte","",""
"VIOL_3466","Violation","ex_parte","","2023-03-26"
"VIOL_3467","Violation","ex_parte","","2023-03-26"
"VIOL_3468","Violation","ex_parte","",""
"VIOL_3469","Violation","ex_parte","",""
"VIOL_3470","Violation","ex_parte","",""
"VIOL_3471","Violation","ex_parte","MCR 2.119(C)",""
"VIOL_3472","Violation","ex_parte","MCR 2.119(C)",""
"VIOL_3473","Violation","ex_parte","",""
"VIOL_3474","Violation","bias","",""
"VIOL_3475","Violation","ex_parte","",""
"VIOL_3476","Violation","ex_parte","",""
"VIOL_3477","Violation","ex_parte","","2024-04-11"
"VIOL_3478","Violation","ex_parte","","2024-04-11"
"VIOL_3479","Violation","ex_parte","","2024-04-11"
"VIOL_3480","Violation","ex_parte","","2024-04-11"
"VIOL_3481","Violation","unclassified","","2026-02-09"
"VIOL_3482","Violation","ex_parte","","2023-09-13"
"VIOL_3483","Violation","unclassified","","2026-02-09"
"VIOL_3484","Violation","ex_parte","","2023-09-13"
"VIOL_3485","Violation","unclassified","","2026-02-09"
"VIOL_3486","Violation","ex_parte","","2023-09-13"
"VIOL_3487","Violation","unclassified","","2026-02-09"
"VIOL_3488","Violation","ex_parte","","2023-09-13"
"VIOL_3489","Violation","ex_parte","",""
"VIOL_3490","Violation","ex_parte","",""
"VIOL_3491","Violation","ex_parte","",""
"VIOL_3492","Violation","ex_parte","","2023-03-26"
"VIOL_3493","Violation","ex_parte","",""
"VIOL_3494","Violation","ex_parte","",""
"VIOL_3495","Violation","ex_parte","",""
"VIOL_3496","Violation","ex_parte","","2023-03-26"
"VIOL_3497","Violation","ex_parte","",""
"VIOL_3498","Violation","ex_parte","",""
"VIOL_3499","Violation","ex_parte","",""
"VIOL_3500","Violation","ex_parte","","2023-03-26"
"VIOL_3501","Violation","ex_parte","",""
"VIOL_3502","Violation","ex_parte","",""
"VIOL_3503","Violation","ex_parte","",""
"VIOL_3504","Violation","ex_parte","","2023-03-26"
"VIOL_3505","Violation","ex_parte","MCR 3.200",""
"VIOL_3506","Violation","bias","",""
"VIOL_3507","Violation","ex_parte","",""
"VIOL_3508","Violation","ex_parte","","2025-08-08"
"VIOL_3509","Violation","ex_parte","",""
"VIOL_3510","Violation","ex_parte","","2025-08-08"
"VIOL_3511","Violation","ex_parte","",""
"VIOL_3512","Violation","ex_parte","","2025-08-08"
"VIOL_3513","Violation","ex_parte","",""
"VIOL_3514","Violation","ex_parte","","2025-08-08"
"VIOL_3515","Violation","ex_parte","",""
"VIOL_3516","Violation","ex_parte","","2025-08-08"
"VIOL_3517","Violation","ex_parte","",""
"VIOL_3518","Violation","ex_parte","","2025-08-08"
"VIOL_3519","Violation","ex_parte","",""
"VIOL_3520","Violation","ex_parte","","2025-08-08"
"VIOL_3521","Violation","bias","MCR 2.003","2026-02-28"
"VIOL_3522","Violation","bias","MCR 2.003(C)",""
"VIOL_3523","Violation","bias","",""
"VIOL_3524","Violation","bias","",""
"VIOL_3525","Violation","bias","MCR 2.003",""
"VIOL_3526","Violation","bias","",""
"VIOL_3527","Violation","bias","",""
"VIOL_3528","Violation","bias","MCR 2.003","2026-02-28"
"VIOL_3529","Violation","bias","MCR 2.003(C)",""
"VIOL_3530","Violation","bias","",""
"VIOL_3531","Violation","bias","",""
"VIOL_3532","Violation","bias","MCR 2.003",""
"VIOL_3533","Violation","bias","",""
"VIOL_3534","Violation","bias","",""
"VIOL_3535","Violation","bias","MCR 2.003","2026-02-28"
"VIOL_3536","Violation","bias","MCR 2.003(C)",""
"VIOL_3537","Violation","bias","",""
"VIOL_3538","Violation","bias","",""
"VIOL_3539","Violation","bias","MCR 2.003",""
"VIOL_3540","Violation","bias","",""
"VIOL_3541","Violation","bias","",""
"VIOL_3542","Violation","bias","MCR 2.003","2026-02-28"
"VIOL_3543","Violation","bias","MCR 2.003(C)",""
"VIOL_3544","Violation","bias","",""
"VIOL_3545","Violation","bias","",""
"VIOL_3546","Violation","bias","MCR 2.003",""
"VIOL_3547","Violation","bias","",""
"VIOL_3548","Violation","bias","",""
"VIOL_3549","Violation","ex_parte","",""
"VIOL_3550","Violation","ex_parte","",""
"VIOL_3551","Violation","ex_parte","",""
"VIOL_3552","Violation","ex_parte","",""
"VIOL_3553","Violation","bias","MCR 3.206",""
"VIOL_3554","Violation","bias","",""
"VIOL_3555","Violation","bias","MCR 3.206",""
"VIOL_3556","Violation","bias","",""
"VIOL_3557","Violation","bias","MCR 3.206",""
"VIOL_3558","Violation","bias","",""
"VIOL_3559","Violation","bias","MCR 3.206",""
"VIOL_3560","Violation","bias","",""
"VIOL_3561","Violation","ex_parte","",""
