file,page,sentence,hits
scanned_300/SCANNED2sided judge orders scanned_0001/2sided judge orders scanned_0004.pdf,1,The Court then issued a written order stating the Father to obtain a mental health assessment and provide it to the Court.,mental
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0001.pdf,1,"ORDER REGARDING DOCUMENTS ATT ACHED TO THE MOTION TO TERM PPO ANDREW PIGORS, Respondent.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0001.pdf,1,"On December 6, 2024 the Respondent filed a Motion to Terminate the Personal Protection Order which was entered on December 4, 2023 and extended on November 27, 2024 with the new Expiration Date of December 4, 2025.",protection order
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0001.pdf,1,"Included withthe Motion to Terminate the PPO, theRespondent has included a liSt Of eXhibitS aS Well as the eXhibitS.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0001.pdf,1,The Clerk shal l return to the Respondent pages 9-58 of his Motion to Terminate the Personal Protection Order IT IS SO ORDERED.,protection order
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0002.pdf,1,"Thiscasewasjustfiledandtherearenoorders in place, so the Defendant cannot be held in Contempt of Court, The Plffitifta cites a cai statute, and this a civil domestic case.",contempt
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0078.pdf,1,IT IS HEREBY ORDERED the fatlier shall not ingest cocaine or any other non-prescribed mind- altering substance twelve (12) hours prior to or during parenting times with the minor child.,substance
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0079.pdf,1,"B Muskegon, Ml 49440 231 .720.0977 NOTICE OF HEARING PLEASE TAKE NOTICE that the Defendant's Objection to Ex Parte Order for Custody, Parenting Time, and Child Support Following Facilitative Information Gathering Conference will be heard in the above captioned County Circuit Court via ,, before the Honorable Jenny L.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0076.pdf,1,"(Note: See following pages for further detail) Family Used for Calculation Results Children in Common (youngest to oldest) LINCOLN WATSON Calculation Between EMILY WATSON and ANDREW PIGORS Total Other Children - mi ycsr- 2.08(A) 1 None 1 Child 2 Children 3 Children 4 Children 5+ Children Payer EMILY Average Overnights with Payer 182.5 Base Support after PTO $37.00 HC Premium Adjustment -$58.00 Subtotals -$21 .00 Ordinary Medical $20.00 Child Care $163.00 Benefit Credit $0.00 Totals $162.00 Net Income Calculation - zo:i MCSF z.oi(c) EMILY WATSON ANDREW PIGORS Monthly Gross Income $5,372.25 $3,480.00 Monthly Deductions and Adjustments $2,047.71 S545.47 Monthly Net Income $3,324.54 $2,934.53 Family Net Income $6,259.07 Share of Net Income 53.12% 46.88% Base Support Calculation - zo:i rvicsr- 3.02(A) Base Support Amount $618.00 $545.00 Average Overnights (Highest Tier) 182.5 182.5 Payer's Base Support Amount after PTO $37.00 $0.00 Health Care Premium Allocation - zo:i MCSF s.os(c) Monthly Insurance Premiums $368.00 $0.00 Calculation Children Covered 1 o Additional Qualifying Children Covered 1 o Additional People Covered I o Per Capita $122.67 $0.00 Amount Attributable to Children on C",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0074.pdf,1,"The Court is specifically referendng the PPO, the polioe reports, and the tesUmony regaming Plainuff/rallmi It-it he Intended to Send to Defendant'8/MOther's home This Factor favors Defendant/Mother 1 .",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0072.pdf,1,The mental and physical health ofUm park's involved.,mental
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0070.pdf,1,"IT JS FURTHER ORDERED that parties participated in a Facilitative Information Gathering Conference which resulted in a temporary Order titled Ex Parte Order for Custody, Parenting Time, and Child Support Following Facilitative Information Gathering Conference, entered on April 29, 2024.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0070.pdf,1,"IT IS FURTHER ORDERED that the Ex Parte Order for Custody, Parenting Time, and Child Support Following Facilitative Information Gathering Conference is dismissed.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0070.pdf,1,"IT IS FURTHER ORDERED that this Judgment of Custody, Parenting Time, and Child Support is the initial Order regarding custody and parenting time, issued by this Court.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0068.pdf,1,Uniform Child Support Order (7/21 ) CaseNn.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0068.pdf,1,This order supersedes all prior child support orders and all continuing provisions are restated in this order.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0068.pdf,1,Past-due amounts owed under any prior support order in this case are preserved and paid at the rate calculated using the arrearage guideline in the Michigan Child Support Formula.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0068.pdf,1,"MCNEILL: P-58235 14TH CIRCLIIT COURT - FAMILY DIVISION Plaintiff (if consent/stipulation) Date [)efendant (if consent/stipulation) Date Plaintiff's attorney Date Defendant's attorney Date 04/26/2024 02:57 PM Prepared by: ' HEATHER CASPERSON LMSW ACSW -l FAMILY COUNSELOR "" CERTIFICATE OF MAILING Iserved a copy of this uniform child support order on the parties or their attorneys by first-class mail addressed to their last- known addresses as defined by MCR 3.203.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,24-001507-DC Uniform Child Support Order (7/21 ) Case No.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,Children supported: I child 2 children 3 children 4 children 5 or more children Base Support: (includes support plus or minus premium adjustment for health-care insurance) Support: $37.00 $ $ Premiumadjust: $-58.00 $ $ $ Subtotal: $-21.00 $ $ $ $ Ordinarymedical: $20.00 $ $ $ $ Childcare: $163.00 $ $ $ Other: $ $ $ Benefitcredit: $ $ $ $ Total: $162.00 $ $ $ r] Support was reduced because payer's income was reduced.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,"Except for child care, or as otherwise ordered, support obligations For each child end on the last day of the month the child turns age 18.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,[' Post-majority Support: The following children will be attending high school on a full-time basis after turning 18 years of age.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,"Therefore, the support obligation for each specific child ends on the last day of the month as follows, except in no case may it extend beyond the time the child reaches 19 years and 6 months of age: (Specify name of child and date obligation ends.) Liricoln David Watson- May 2041 Child Care.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,Qualified Medical Support Order.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,This order is a qualified medical support order with immediate effect pursuant to 29 USC 1169.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,"Retroactive Modification, Surcharge for Past-Due Support, and Liens for Unpaid Support.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,"Except as provided by MCL 552.603, support is a judgment the date it is due and is not modifiable retroactively.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,A surcharge may be added to past-due support.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0066.pdf,1,Llnpaid support is a lien by operation of law and the payer's property can be encumbered or seized if an arrearage accrues in an amount greater than the periodic support payments payable for two months under the payer's support order.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,24-001507-DC Uniform Child Support Order (7/21 ) Case No.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,"When a child is placed in foster care, that child's support is assigned to the Michigan Department of Health and Human Services while under the state's jurisdiction and to the funding county while placed in a county-funded program.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,"As provided by MCL 552.605d and subject to statutory procedures, the friend of the court may redirect support paid for a child to the person who is providing the actual care, support, and maintenance of that child, and shall abate support charges to zero for a child who resides on a full-time basis with the payer of support orif the payer of support will be incarcerated for 180 consecutive days or more without the ability to pay.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,"2 When friend of the court becomes aware that the payer's condition meets the definition ofincapacitation as defined in the current or subsequent Michigan Child Support Formula, monthly support charges shall abate and be temporari ly reduced to zero effective the date that the friend of the court office provides notice of the abatement to the parties and to the court.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,Support charges shall be reinstated effective 60 days affer the incapacitation ends.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,"If a timely objection is received, the friend of the court shall either set the objection for hearing or complete a support review with an effective date no earlier than the date of filing of that notice.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,The payer of support shall pay statutory and service fees as required by law.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,Review.Eachpartytoasupportordermaysubmitawrittenrequesttohavethefriendofthecourtreviewtheorder.The friend of the court is not required to act on more than one request received from a party each 36 months.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,A party may also file a motion to modify this support order.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,Michigan Child Support Formula Deviation.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,The support provisions ordered do not follow the Michigan Child Support Formula.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,"Other: (Attach separate sheets as needed.) ARREARAGE This order provides for the preservation of child support ai'rearage owing to the state on the date of enhy of the judgment, whether the arrearage arose under the temporaiy child support order or under a separate judgment pursuant to MCL 552.451.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0067.pdf,1,"In addition to current support, the Payer will pay $50.00 per month towards any arrears balance which has accrued duig that period of time prior to the entry of this Order.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0063.pdf,1,El The friend of the court recommends child support be ordered as follows.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0063.pdf,1,"The children who are sunoorted under this order and tlis naver and navsp are: Payer: Payee: Emily Ann Watson Andrew James Pigors Children's names and annual overnights with payer: Children'snames Overnights Lii""icoln David Watson 182.5 5/3/2024 Effective , the payer shall pay a monthly child support obligation for the children named above.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0064.pdf,1,Applding the Michigan Child Suppor tFormula iS unjust O rinappropriate because :(SpeCl$ the deviation faCtOr srelied On.) Tlie costs required to administer this child support obligation outweigh the benefits of processing such an Order.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0064.pdf,1,"Factor#l9 c, The child support order deviates from the Michigan Child Support Formula as follows: (Spedfy whidt provisions of the child support formula create an unjust or Inappropriate result and explain how this order deviates from the provisions.) At the Trial conducted on July 17, 2024, the Coun Ordered that a deviation, effective May 3, 2024, sliall be entered based upon the Micliigan Child Support Formula Deviations, specifically 1.04(E)( 19), as ""the amount calculaled does not exceed S20, and the administritive cost to enforce and process payments outweighs the benefit of the minimal amounts."" d.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0064.pdf,1,"The value of properly or other support awarded instead of the payment of child support: (lfnot applicable, put none.) Pbilnttff (if consent/stipulatk+n) Date Defendan) (if consent/stipulation) Data Plain's attomey Data Date JenniferL.Barnes,P55406 Preparedby: FOC ApprOVal: /""E'S*{ Name (type or print) NOTE: When deviaUng, ttm fomi must be axnpkted.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0064.pdf,1,"a, arid served akq mth the rest of the Umfonn Chlkl Support Order.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0064.pdf,1,The proof of samoe on the UnHbmi chao Support Order must indkata thb fomi was k.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0064.pdf,1,"pocimi (vtrta) uNIFORMCHILD81lPPORTORDER,DEVKTK)NADDENDIINI MCL 552.605.",ppo
